time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-19T06:48:13.060Z,37.7845,-121.9588333,7.32,1.26,md,19,85,0.0789,0.05,nc,nc72540325,2015-10-24T07:33:36.440Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T05:15:32.010Z,37.7855,-121.9598333,8.21,1.55,md,25,85,0.07769,0.05,nc,nc72540305,2015-10-24T06:47:57.760Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T03:31:12.150Z,37.7935,-121.9733333,7.35,1.83,md,48,54,0.005018,0.15,nc,nc72540290,2015-10-24T06:25:55.746Z,"1km NNE of San Ramon, California",earthquake
2015-10-19T02:49:13.190Z,37.7865,-121.9635,8.37,1.41,md,24,102,0.07582,0.05,nc,nc72540275,2015-10-24T05:28:39.550Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T02:35:59.480Z,37.7855,-121.9596667,8.02,1.82,md,31,70,0.07773,0.06,nc,nc72540270,2015-10-23T21:58:09.380Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T02:04:47.110Z,37.7893333,-121.9611667,7.95,1.39,md,19,101,0.07373,0.05,nc,nc72540265,2015-10-24T04:51:04.230Z,"1km NE of San Ramon, California",earthquake
2015-10-19T01:56:50.500Z,37.7903333,-121.9606667,8.09,1.28,md,18,101,0.008522,0.04,nc,nc72540260,2015-10-24T04:18:57.770Z,"1km NE of San Ramon, California",earthquake
2015-10-19T01:54:18.380Z,37.7881667,-121.9571667,8.14,1.94,md,51,56,0.01118,0.11,nc,nc72540255,2015-10-24T03:27:44.060Z,"2km ENE of San Ramon, California",earthquake
2015-10-19T01:31:36.630Z,37.7895,-121.9611667,7.8,1.12,md,15,83,0.07357,0.04,nc,nc72540245,2015-10-24T03:13:04.660Z,"1km NE of San Ramon, California",earthquake
2015-10-19T01:29:17.040Z,37.7906667,-121.9596667,7.88,1.79,md,35,56,0.0729,0.06,nc,nc72540240,2015-10-24T03:12:35.180Z,"2km NE of San Ramon, California",earthquake
2015-10-19T01:28:02.930Z,37.7893333,-121.9586667,7.5,1.14,md,17,57,0.07442,0.04,nc,nc72540235,2015-10-24T03:12:33.010Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T00:56:54.200Z,37.2921667,-121.6753333,1.62,1.7,md,38,44,0.03317,0.06,nc,nc72540220,2015-10-24T03:12:04.000Z,"14km E of Seven Trees, California",earthquake
2015-10-19T00:29:49.690Z,37.788,-121.9586667,7.81,1.14,md,16,103,0.07567,0.05,nc,nc72540210,2015-10-24T03:12:01.830Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T00:09:46.520Z,37.7883333,-121.9515,8.45,1.3,md,14,105,0.07756,0.09,nc,nc72540190,2015-10-21T17:13:17.620Z,"2km ENE of San Ramon, California",earthquake
2015-10-18T23:41:36.040Z,37.785,-121.9625,8.64,1.85,md,30,54,0.07748,0.09,nc,nc72540175,2015-10-24T01:38:59.060Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T23:36:08.870Z,37.7965,-121.9621667,7.41,1.54,md,19,98,0.06675,0.05,nc,nc72540170,2015-10-24T03:11:31.460Z,"2km NE of San Ramon, California",earthquake
2015-10-18T22:31:28.150Z,37.7898333,-121.9643333,8.62,3.26,mw,131,55,0.005574,0.14,nc,nc72540130,2015-10-20T05:16:13.388Z,"1km NE of San Ramon, California",earthquake
2015-10-18T22:00:40.680Z,37.7908333,-121.9663333,8.78,1.8,md,36,55,0.07102,0.06,nc,nc72540100,2015-10-24T03:11:28.890Z,"1km NE of San Ramon, California",earthquake
2015-10-18T21:17:04.840Z,37.784,-121.961,7.8,1.16,md,17,103,0.0788,0.06,nc,nc72540045,2015-10-24T03:10:27.340Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T20:56:53.750Z,37.7883333,-121.9605,7.84,1.07,md,16,102,0.07485,0.05,nc,nc72540025,2015-10-20T23:50:52.870Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T19:29:08.600Z,37.7835,-121.9648333,7.33,2.33,md,85,54,0.007352,0.16,nc,nc72539970,2015-10-19T23:36:58.869Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T19:28:42.470Z,37.7795,-121.9543333,5.83,1.45,md,23,59,0.01632,0.07,nc,nc72539975,2015-10-24T03:07:23.190Z,"2km E of San Ramon, California",earthquake
2015-10-18T19:25:38.450Z,37.7856667,-121.962,9.12,2.63,md,94,54,0.007977,0.13,nc,nc72539965,2015-10-22T23:49:03.854Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T18:50:06.130Z,37.7831667,-121.9556667,5.16,2.22,md,16,176,0.01358,0.07,nc,nc71097774,2015-10-23T20:50:32.133Z,"2km E of San Ramon, California",earthquake
2015-10-18T18:49:57.010Z,37.7841667,-121.963,8.17,2.42,md,55,54,0.008019,0.06,nc,nc72539935,2015-10-23T20:39:01.092Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T17:42:07.260Z,37.786,-121.9598333,7.81,1.64,md,29,55,0.07722,0.05,nc,nc72539910,2015-10-24T03:06:49.780Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T17:39:01.610Z,37.783,-121.9653333,8.23,1.04,md,10,102,0.07874,0.04,nc,nc72539905,2015-10-22T03:26:06.780Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T14:54:24.930Z,37.7831667,-121.96,7.5,1.86,md,57,54,0.01055,0.13,nc,nc72539855,2015-10-23T21:37:55.919Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T14:38:54.440Z,37.7843333,-121.9623333,8.15,1.51,md,27,60,0.07816,0.06,nc,nc72539835,2015-10-24T03:06:22.150Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T12:38:08.300Z,37.7845,-121.961,7.87,1.14,md,19,56,0.07833,0.06,nc,nc72539710,2015-10-24T03:06:19.670Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T11:03:51.610Z,37.7825,-121.9561667,7.67,1.23,md,19,87,0.0815,0.07,nc,nc72539680,2015-10-24T03:05:47.060Z,"1km E of San Ramon, California",earthquake
2015-10-18T10:41:20.410Z,37.7856667,-121.9646667,8.86,1.94,md,72,54,0.006092,0.13,nc,nc72539675,2015-10-24T01:06:16.220Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T09:43:05.270Z,37.7863333,-121.9613333,8.1,1.54,md,27,55,0.07651,0.08,nc,nc72539660,2015-10-24T03:05:17.800Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T09:36:35.160Z,37.7851667,-121.96,7.9,1.67,md,30,55,0.07796,0.06,nc,nc72539655,2015-10-23T03:12:55.390Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T07:01:49.470Z,37.787,-121.9621667,7.84,1.48,md,26,84,0.07567,0.06,nc,nc72539630,2015-10-23T03:12:23.660Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T06:58:17.780Z,37.787,-121.9601667,7.99,1.87,md,46,55,0.07619,0.08,nc,nc72539625,2015-10-23T03:13:10.558Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T06:46:25.430Z,37.784,-121.9598333,7.86,1.37,md,22,86,0.0791,0.08,nc,nc72539615,2015-10-23T03:11:51.310Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T06:14:28.490Z,37.7863333,-121.9573333,7.44,1.01,md,19,112,0.0776,0.06,nc,nc72539600,2015-10-23T03:11:21.910Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T05:52:19.590Z,37.1726667,-121.9538333,4.78,1.7,md,45,70,0.03844,0.17,nc,nc72539590,2015-10-23T03:11:19.750Z,"1km ENE of Lexington Hills, California",earthquake
2015-10-18T05:37:28.360Z,37.7813333,-121.963,7.16,1.14,md,11,285,0.08665,0.03,nc,nc72539585,2015-10-22T02:49:49.770Z,"1km E of San Ramon, California",earthquake
2015-10-18T05:21:50.600Z,37.7816667,-121.9615,7.57,1.63,md,31,54,0.08089,0.08,nc,nc72539580,2015-10-23T03:10:18.830Z,"1km E of San Ramon, California",earthquake
2015-10-18T04:41:37.230Z,37.7833333,-121.9625,7.23,1.11,md,19,57,0.07907,0.05,nc,nc72539575,2015-10-23T03:09:49.380Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T04:09:36.130Z,37.7816667,-121.9651667,7.48,1.1,md,9,102,0.08006,0.03,nc,nc72539555,2015-10-22T02:47:48.610Z,"1km E of San Ramon, California",earthquake
2015-10-18T03:39:34.470Z,37.7905,-121.9613333,7.75,1.12,md,15,101,0.07259,0.05,nc,nc72539540,2015-10-24T03:05:15.680Z,"1km NE of San Ramon, California",earthquake
2015-10-18T03:35:34.580Z,37.783,-121.9616667,7.76,1.42,md,20,89,0.07959,0.04,nc,nc72539535,2015-10-22T02:46:17.770Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T01:51:26.170Z,37.7828333,-121.9611667,7.85,1.42,md,22,57,0.07987,0.06,nc,nc72539485,2015-10-23T03:09:47.260Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T01:26:35.770Z,37.785,-121.9616667,8.22,1.9,md,48,54,0.07769,0.06,nc,nc72539465,2015-10-23T03:09:16.370Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T01:07:32.260Z,37.7865,-121.9635,9.42,1.38,md,20,55,0.07582,0.07,nc,nc72539435,2015-10-23T03:08:47.070Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T01:02:38.550Z,37.7923333,-121.948,5.82,1.37,md,13,249,0.01875,0.04,nc,nc71097784,2015-10-24T00:00:42.720Z,"2km ENE of San Ramon, California",earthquake
2015-10-18T01:02:23.080Z,37.7856667,-121.9616667,6.85,2,md,54,54,0.00822,0.12,nc,nc72539425,2015-10-23T23:43:55.256Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T00:59:20.200Z,37.7846667,-121.959,7.24,1.42,md,17,59,0.07869,0.06,nc,nc72539420,2015-10-23T03:08:45.010Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T00:50:52.250Z,37.7846667,-121.9611667,7.87,1.49,md,19,103,0.07813,0.05,nc,nc72539410,2015-10-23T03:08:14.150Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T00:46:23.440Z,37.7873333,-121.9655,7.55,1.22,md,11,154,0.07455,0.03,nc,nc72539405,2015-10-21T03:35:49.640Z,"1km NE of San Ramon, California",earthquake
2015-10-18T00:35:02.840Z,37.7858333,-121.9658333,8.86,2.1,md,59,54,0.005226,0.12,nc,nc72539395,2015-10-23T07:44:48.265Z,"1km ENE of San Ramon, California",earthquake
2015-10-18T00:16:27.280Z,37.783,-121.9603333,8.46,1.93,md,48,54,0.01042,0.1,nc,nc72539385,2015-10-23T05:48:23.080Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T23:43:20.330Z,37.7808333,-121.9511667,6.54,1.02,md,10,290,0.09548,0.03,nc,nc72539375,2015-10-21T03:33:48.680Z,"2km E of San Ramon, California",earthquake
2015-10-17T23:30:41.420Z,37.7841667,-121.9625,7.96,1.61,md,30,54,0.07828,0.06,nc,nc72539365,2015-10-23T03:07:44.970Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T22:25:10.090Z,37.7853333,-121.9645,8.41,2.3,md,70,54,0.006381,0.06,nc,nc72539345,2015-10-20T18:56:46.210Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T22:23:14.990Z,37.7843333,-121.9606667,7.42,1.29,md,20,56,0.07857,0.05,nc,nc72539340,2015-10-23T03:07:11.960Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T22:21:00.970Z,37.7838333,-121.961,7.33,1.14,md,13,104,0.07896,0.03,nc,nc72539335,2015-10-20T18:31:52.060Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T21:59:25.470Z,37.7793333,-121.9631667,6.74,2.24,md,75,53,0.01143,0.11,nc,nc72539330,2015-10-20T00:31:05.480Z,"1km E of San Ramon, California",earthquake
2015-10-17T21:57:46.270Z,37.7836667,-121.956,7.95,1.34,md,15,106,0.08046,0.06,nc,nc72539325,2015-10-20T18:19:17.170Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T21:47:08.140Z,37.7821667,-121.9625,7.89,1.5,md,26,85,0.009601,0.05,nc,nc72539320,2015-10-20T18:09:53.663Z,"1km E of San Ramon, California",earthquake
2015-10-17T21:45:14.450Z,37.7818333,-121.9653333,6.11,2.63,md,39,151,0.008403,0.13,nc,nc72539315,2015-10-20T18:32:21.684Z,"1km E of San Ramon, California",earthquake
2015-10-17T21:45:05.630Z,37.7805,-121.9625,6.32,2.54,md,63,53,0.01082,0.12,nc,nc72539310,2015-10-20T18:32:45.748Z,"1km E of San Ramon, California",earthquake
2015-10-17T21:19:18.380Z,37.7845,-121.9583333,7.89,1.77,md,26,55,0.07903,0.06,nc,nc72539300,2015-10-20T18:04:15.637Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T20:51:05.940Z,37.7891667,-121.9615,7.55,1.18,md,17,80,0.0738,0.06,nc,nc72539280,2015-10-23T03:06:42.320Z,"1km NE of San Ramon, California",earthquake
2015-10-17T20:44:50.600Z,37.7835,-121.9603333,7.63,1.86,md,44,54,0.07945,0.07,nc,nc72539270,2015-10-22T02:34:12.330Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T20:03:30.750Z,37.7858333,-121.9566667,7.01,1.55,md,32,82,0.01193,0.09,nc,nc72539250,2015-10-22T02:34:10.100Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T20:01:50.920Z,37.783,-121.9621667,8.23,1.87,md,47,53,0.009249,0.08,nc,nc72539245,2015-10-22T05:58:33.179Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T18:56:01.640Z,37.7873333,-121.9711667,9.69,2.02,md,65,54,0.001484,0.13,nc,nc72539225,2015-10-22T04:28:41.965Z,"1km NE of San Ramon, California",earthquake
2015-10-17T18:44:14.060Z,37.742,-122.1263333,5.98,1.08,md,19,85,0.01866,0.05,nc,nc72539220,2015-10-20T23:57:25.370Z,"3km NE of San Leandro, California",earthquake
2015-10-17T17:39:11.350Z,37.7873333,-121.9701667,8.57,1.51,md,19,85,0.07357,0.04,nc,nc72539195,2015-10-20T23:48:21.150Z,"1km NE of San Ramon, California",earthquake
2015-10-17T17:29:06.280Z,37.791,-121.9676667,8.86,1.1,md,16,98,0.07055,0.05,nc,nc72539190,2015-10-20T23:53:54.050Z,"1km NE of San Ramon, California",earthquake
2015-10-17T17:07:23.860Z,37.7883333,-121.9636667,7.81,2.15,md,74,55,0.006029,0.13,nc,nc72539175,2015-10-22T01:44:27.446Z,"1km NE of San Ramon, California",earthquake
2015-10-17T16:29:13.060Z,37.7886667,-121.9653333,9.61,1.2,md,13,154,0.07332,0.03,nc,nc71097734,2015-10-22T02:30:06.870Z,"1km NE of San Ramon, California",earthquake
2015-10-17T16:29:11.800Z,37.7903333,-121.9755,8.18,1.14,md,19,64,0.00369,0.06,nc,nc72539160,2015-10-22T02:32:37.970Z,"1km N of San Ramon, California",earthquake
2015-10-17T16:27:56.740Z,37.7888333,-121.9765,8.55,2.22,md,24,93,0.004158,0.11,nc,nc72539155,2015-10-20T00:15:46.728Z,"0km N of San Ramon, California",earthquake
2015-10-17T16:27:50.970Z,37.7861667,-121.9686667,8.74,2.29,md,37,54,0.003347,0.08,nc,nc72539150,2015-10-20T00:15:13.525Z,"1km NE of San Ramon, California",earthquake
2015-10-17T16:25:47.660Z,37.7893333,-121.9675,9.15,1.78,md,46,54,0.07219,0.07,nc,nc72539140,2015-10-22T02:19:03.730Z,"1km NE of San Ramon, California",earthquake
2015-10-17T13:31:50.390Z,37.7893333,-122.5936667,7.59,1.2,md,26,95,0.09423,0.08,nc,nc72539110,2015-10-22T02:16:31.920Z,"11km SSW of Tamalpais-Homestead Valley, California",earthquake
2015-10-17T10:33:27.320Z,37.7836667,-121.957,7.96,1.1,md,17,105,0.08018,0.05,nc,nc72539025,2015-10-21T01:13:13.180Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T10:28:48.890Z,37.7786667,-121.9625,7.11,2.03,md,75,52,0.01228,0.13,nc,nc72539020,2015-10-22T00:35:06.249Z,"1km E of San Ramon, California",earthquake
2015-10-17T07:36:46.400Z,37.7836667,-121.9606667,7.75,1.84,md,44,54,0.0792,0.07,nc,nc72538960,2015-10-22T01:37:47.750Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T06:22:13.980Z,37.8015,-121.9656667,7.91,1.31,md,19,94,0.0611,0.02,nc,nc72538930,2015-10-21T01:22:47.720Z,"2km NNE of San Ramon, California",earthquake
2015-10-17T05:18:16.230Z,37.7841667,-121.958,6.8,1.97,md,73,54,0.01148,0.1,nc,nc72538895,2015-10-22T01:38:48.420Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T02:05:15.830Z,37.7823333,-121.9623333,7.25,1.37,md,14,104,0.08006,0.04,nc,nc72538780,2015-10-21T02:59:09.350Z,"1km E of San Ramon, California",earthquake
2015-10-17T02:00:15.510Z,37.7818333,-121.9605,7.89,1.77,md,33,54,0.08098,0.05,nc,nc72538775,2015-10-21T06:35:12.400Z,"1km E of San Ramon, California",earthquake
2015-10-17T01:36:04.620Z,37.7853333,-121.9646667,8.23,1.13,md,14,101,0.07665,0.05,nc,nc72538745,2015-10-20T23:44:49.280Z,"1km ENE of San Ramon, California",earthquake
2015-10-17T01:05:37.690Z,37.7891667,-121.9663333,8.43,1.05,md,13,99,0.07261,0.04,nc,nc72538695,2015-10-21T02:55:05.050Z,"1km NE of San Ramon, California",earthquake
2015-10-17T01:05:00.750Z,38.1331667,-122.2386667,8.08,1.22,md,23,92,0.03115,0.08,nc,nc72538690,2015-10-21T04:43:04.280Z,"3km NNE of Vallejo, California",earthquake
2015-10-17T00:03:40.730Z,37.1238333,-122.0003333,12.84,1.17,md,13,126,0.08436,0.07,nc,nc72538660,2015-10-22T01:25:43.480Z,"5km SSW of Lexington Hills, California",earthquake
2015-10-16T22:43:00.640Z,37.786,-121.9631667,8.04,1.39,md,18,99,0.07637,0.06,nc,nc72538650,2015-10-21T04:18:59.360Z,"1km ENE of San Ramon, California",earthquake
2015-10-16T20:49:08.300Z,37.7866667,-121.9613333,7.7,1.1,md,12,102,0.0762,0.04,nc,nc72538620,2015-10-21T03:18:13.390Z,"1km ENE of San Ramon, California",earthquake
2015-10-16T19:07:40.190Z,37.782,-121.962,7.27,1.4,md,19,54,0.08046,0.06,nc,nc72538585,2015-10-22T01:20:39.740Z,"1km E of San Ramon, California",earthquake
2015-10-16T17:20:14.150Z,37.7881667,-121.9665,8.53,1.06,md,9,99,0.07353,0.03,nc,nc72538545,2015-10-20T02:52:27.590Z,"1km NE of San Ramon, California",earthquake
2015-10-16T17:06:02.100Z,37.7883333,-121.9636667,8.42,1.58,md,29,55,0.07403,0.08,nc,nc72538520,2015-10-22T01:20:09.010Z,"1km NE of San Ramon, California",earthquake
2015-10-16T15:25:57.030Z,37.7785,-121.9698333,7.31,1.77,md,27,51,0.08221,0.07,nc,nc72538460,2015-10-21T02:26:56.260Z,"0km ESE of San Ramon, California",earthquake
2015-10-16T15:16:27.100Z,37.7825,-121.9596667,7.46,1.1,md,13,105,0.08056,0.04,nc,nc72538450,2015-10-21T02:26:25.640Z,"1km E of San Ramon, California",earthquake
2015-10-16T15:16:17.400Z,37.7855,-121.963,7.44,1.03,md,11,157,0.07689,0.05,nc,nc72538455,2015-10-20T02:50:56.700Z,"1km ENE of San Ramon, California",earthquake
2015-10-16T13:19:40.510Z,37.7896667,-121.9618333,8.25,1.11,md,14,101,0.07324,0.05,nc,nc72538400,2015-10-21T02:26:22.380Z,"1km NE of San Ramon, California",earthquake
2015-10-16T12:58:02.800Z,37.7955,-121.9686667,7.07,1.09,md,15,93,0.06602,0.04,nc,nc72538380,2015-10-21T02:25:22.360Z,"1km NNE of San Ramon, California",earthquake
2015-10-16T11:34:31.930Z,37.7913333,-121.9656667,6.54,2.05,md,59,55,0.005088,0.11,nc,nc72538320,2015-10-17T03:56:14.657Z,"1km NE of San Ramon, California",earthquake
2015-10-16T11:02:35.510Z,37.7888333,-121.9611667,7.86,1.06,md,16,80,0.0742,0.05,nc,nc72538300,2015-10-21T02:25:20.280Z,"1km NE of San Ramon, California",earthquake
2015-10-16T10:41:10.510Z,37.7823333,-121.9615,7.21,1.14,md,22,54,0.08026,0.05,nc,nc72538290,2015-10-21T02:24:49.140Z,"1km E of San Ramon, California",earthquake
2015-10-16T10:40:05.570Z,37.7835,-121.967,7.7,1.12,md,12,101,0.07791,0.03,nc,nc72538295,2015-10-17T03:27:12.410Z,"1km ENE of San Ramon, California",earthquake
2015-10-16T04:45:02.200Z,37.7853333,-121.9598333,7.37,1.16,md,18,55,0.07785,0.05,nc,nc72538120,2015-10-21T02:17:16.330Z,"1km ENE of San Ramon, California",earthquake
2015-10-16T03:09:29.670Z,37.7846667,-121.9638333,7.92,1.1,md,13,103,0.07748,0.03,nc,nc72538070,2015-10-17T03:10:32.680Z,"1km ENE of San Ramon, California",earthquake
2015-10-16T02:46:21.460Z,37.2831667,-121.6691667,1.08,1.19,md,18,62,0.02434,0.06,nc,nc72538050,2015-10-21T02:16:45.510Z,"15km E of Seven Trees, California",earthquake
2015-10-16T01:49:20.560Z,37.2838333,-121.667,1.69,1.26,md,26,45,0.02528,0.06,nc,nc72538040,2015-10-21T02:15:44.750Z,"15km E of Seven Trees, California",earthquake
2015-10-16T01:18:40.990Z,37.8013333,-121.9603333,6.86,1.72,md,27,59,0.01719,0.07,nc,nc72538015,2015-10-21T02:13:43.500Z,"2km NNE of San Ramon, California",earthquake
2015-10-16T01:10:51.740Z,37.7811667,-121.9671667,7.97,1.77,md,45,53,0.08012,0.06,nc,nc72538005,2015-10-21T02:12:42.100Z,"0km E of San Ramon, California",earthquake
2015-10-16T01:05:31.310Z,37.7991667,-121.9661667,8.53,1.87,md,40,57,0.01209,0.13,nc,nc72538000,2015-10-20T07:18:56.940Z,"2km NNE of San Ramon, California",earthquake
2015-10-16T00:28:31.750Z,37.7876667,-121.9635,8.49,1.47,md,17,102,0.07471,0.05,nc,nc72537985,2015-10-17T00:01:04.100Z,"1km NE of San Ramon, California",earthquake
2015-10-15T22:38:45.820Z,37.7915,-121.9638333,8.09,1.26,md,9,282,0.08243,0.03,nc,nc72537935,2015-10-17T02:53:24.670Z,"1km NE of San Ramon, California",earthquake
2015-10-15T20:15:14.190Z,37.787,-121.9591667,7.96,1.14,md,15,103,0.07646,0.03,nc,nc72537870,2015-10-20T06:27:45.580Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T20:08:45.960Z,37.7823333,-121.9633333,8.32,1.29,md,18,63,0.07983,0.05,nc,nc72537865,2015-10-20T05:48:37.750Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T19:48:57.670Z,37.7845,-121.9678333,8.38,1.12,md,12,101,0.07677,0.04,nc,nc72537855,2015-10-20T04:37:53.680Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T19:47:52.160Z,37.7813333,-121.9613333,7.75,1.14,md,17,58,0.08125,0.04,nc,nc72537850,2015-10-21T02:08:09.840Z,"1km E of San Ramon, California",earthquake
2015-10-15T19:33:17.300Z,37.5074997,-122.409668,1.88,1.48,md,6,83,0.0142,0.06,nc,nc72537845,2015-10-15T19:34:54.400Z,"5km NNE of Half Moon Bay, California",earthquake
2015-10-15T19:09:47.710Z,37.7895,-121.9665,9.95,1.59,md,6,253,0.07225,0.07,nc,nc71097714,2015-10-21T01:59:06.870Z,"1km NE of San Ramon, California",earthquake
2015-10-15T19:09:39.860Z,37.7915,-121.9655,8.55,1.84,md,32,56,0.07058,0.06,nc,nc72537835,2015-10-21T01:56:35.500Z,"1km NE of San Ramon, California",earthquake
2015-10-15T17:40:26.590Z,37.7836667,-121.9666667,8.11,1.34,md,14,101,0.07781,0.04,nc,nc72537790,2015-10-17T00:44:32.350Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T17:26:55.020Z,37.7455,-122.4933333,14.38,1.13,md,13,153,0.05178,0.24,nc,nc72537785,2015-10-17T02:48:22.580Z,"5km NNW of Daly City, California",earthquake
2015-10-15T17:16:19.960Z,37.7825,-121.9663333,7.97,1.54,md,21,85,0.07901,0.05,nc,nc72537780,2015-10-17T00:28:18.330Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T17:06:23.190Z,37.7821667,-121.9673333,7.85,1.08,md,15,56,0.07912,0.07,nc,nc72537775,2015-10-21T01:51:03.210Z,"0km ENE of San Ramon, California",earthquake
2015-10-15T16:56:53.340Z,37.7846667,-121.9616667,8.27,1.69,md,31,54,0.07801,0.06,nc,nc72537770,2015-10-21T01:48:01.680Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T16:54:05.630Z,37.7838333,-121.9673333,8.35,1.71,md,32,53,0.07752,0.05,nc,nc72537765,2015-10-21T01:47:32.190Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T16:49:34.180Z,37.7823333,-121.9621667,7.3,1.07,md,15,100,0.0801,0.07,nc,nc72537760,2015-10-21T01:47:29.910Z,"1km E of San Ramon, California",earthquake
2015-10-15T16:36:50.650Z,37.7815,-121.9658333,7.22,1.11,md,17,53,0.08008,0.06,nc,nc72537755,2015-10-21T01:47:00.310Z,"1km E of San Ramon, California",earthquake
2015-10-15T16:35:18.960Z,37.7823333,-121.9651667,7.98,1.12,md,17,62,0.07942,0.06,nc,nc72537750,2015-10-21T01:44:27.010Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T16:22:01.720Z,37.786,-121.9566667,7.04,1.47,md,16,55,0.0781,0.06,nc,nc72537740,2015-10-21T01:43:56.260Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T14:04:58.290Z,37.7863333,-121.9631667,8.34,1.4,md,20,55,0.07605,0.05,nc,nc72537705,2015-10-21T01:43:24.670Z,"1km ENE of San Ramon, California",earthquake
2015-10-15T13:33:55.730Z,37.7831667,-121.968,7.68,1.55,md,22,53,0.07803,0.06,nc,nc72537700,2015-10-21T01:42:53.850Z,"0km ENE of San Ramon, California",earthquake
